miRNA	gene	support type	miR_disease_num	gene_disease_num	label	MISIM_value
hsa-miR-206	CDK6	TargetScan;miRTarBase;miRWalk	154	266	1	0.6755204671354146
hsa-miR-206	ESR1	TarBase;miRTarBase;miRWalk	154	1101	1	0.8036345969544121
hsa-miR-206	EZH2	miRTarBase	154	653	1	0.8289633583403296
hsa-miR-206	G6PD	TarBase;TargetScan;miRDB;miRTarBase	154	410	1	0.7246995912024282
hsa-miR-206	GJA1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	154	662	1	0.8006932154855959
hsa-miR-206	GPD2	TarBase;TargetScan;miRTarBase;miRWalk	154	38	1	0.4211133176301753
hsa-miR-206	HMGA2	miRTarBase;miRWalk	154	382	1	0.8019285511947055
hsa-miR-206	HOTAIR	miRTarBase	154	234	1	0.7745081837112906
hsa-miR-206	KRAS	TargetScan;miRDB;miRTarBase;miRWalk	154	1213	1	0.7093728676544993
hsa-miR-206	MET	TarBase;TargetScan;miRTarBase;miRWalk	154	594	1	0.8716220252461032
hsa-miR-206	NOTCH3	TargetScan;miRDB;miRTarBase;miRWalk	154	418	1	0.6984581533993544
hsa-miR-206	NR1H3	TargetScan;miRTarBase;miRWalk	154	102	1	0.7354395993082464
hsa-miR-206	NRP1	TargetScan;miRTarBase	154	246	1	0.8399695878643135
hsa-miR-206	PAX3	TarBase;TargetScan;miRTarBase;miRWalk	154	257	1	0.5600393080580018
hsa-miR-206	PGD	TarBase;TargetScan;miRTarBase;miRWalk	154	86	1	0.5267984204042142
hsa-miR-206	SFRP1	TargetScan;miRDB;miRTarBase	154	227	1	0.8008910573565922
hsa-miR-206	SLC8A2	TargetScan;miRTarBase;miRWalk	154	15	1	0.3401697258722107
hsa-miR-206	SMARCE1	miRTarBase	154	129	1	0.4362263956706043
hsa-miR-206	TAC1	TarBase;miRTarBase	154	479	1	0.7408905323309326
hsa-miR-206	TACR1	TargetScan;miRDB;miRTarBase	154	217	1	0.7292920759951429
hsa-miR-206	TKT	TarBase;TargetScan;miRTarBase	154	92	1	0.3944561289619274
hsa-miR-206	TPPP	TargetScan;miRDB;miRTarBase;miRWalk	154	110	1	0.6010075529805489
hsa-miR-206	UCA1	miRTarBase	154	152	1	0.6350556266346146
hsa-miR-206	USP33	TargetScan;miRDB;miRTarBase;miRWalk	154	20	1	0.1543534942172044
hsa-miR-206	VAMP2	TarBase;TargetScan;miRTarBase;miRWalk	154	47	1	0.3860845643434865
hsa-miR-206	VEGFA	TargetScan;miRTarBase	154	1899	1	0.7463851031067664
hsa-miR-208a	CDKN1A	TarBase;TargetScan;miRTarBase;miRWalk	35	490	1	0.5241534187690786
hsa-miR-208a	ETS1	TargetScan;miRDB;miRTarBase;miRWalk	35	327	1	0.5280043710163109
hsa-miR-208a	MED13	TargetScan;miRDB;miRTarBase	35	29	1	0.3146674274677832
hsa-miR-208a	SOX6	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	35	105	1	0.5798528032296523
hsa-miR-208a	SRCIN1	TargetScan;miRTarBase;miRWalk	35	56	1	0.3349085609760115
hsa-miR-208b	CDKN1A	TarBase;TargetScan;miRTarBase	25	490	1	0.4122659346692213
hsa-miR-208b	METTL8	miRDB;miRTarBase;miRWalk	25	20	1	0.1882494214756915
hsa-miR-20a	ANKH	TargetScan;miRDB;miRTarBase;miRWalk	217	89	1	0.2698892630546068
hsa-miR-20a	APP	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	485	1	0.7057320445944576
hsa-miR-20a	ATG16L1	TargetScan;miRDB;miRTarBase;miRWalk	217	120	1	0.6149272018722981
hsa-miR-20a	ATG7	TargetScan;miRDB;miRTarBase	217	179	1	0.6064021878443587
hsa-miR-20a	BAMBI	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	60	1	0.4055143443543746
hsa-miR-20a	BCL2	TarBase;miRTarBase;miRWalk	217	1456	1	0.8260989359463811
hsa-miR-20a	BCL2L11	TargetScan;miRTarBase;miRWalk	217	173	1	0.6562298383645108
hsa-miR-20a	BMPR2	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	146	1	0.635686461552937
hsa-miR-20a	BNIP2	TargetScan;miRDB;miRTarBase;miRWalk	217	4	1	0.0909070732812504
hsa-miR-20a	CCND1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	859	1	0.8260156575144263
hsa-miR-20a	CCND2	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	241	1	0.7984098572517595
hsa-miR-20a	CDKN1A	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	490	1	0.8489680203168752
hsa-miR-20a	CRIM1	TarBase;TargetScan;miRDB;miRTarBase	217	22	1	0.1762955499284953
hsa-miR-20a	DNMT1	TarBase;miRTarBase	217	496	1	0.8616607067109837
hsa-miR-20a	DUSP2	TargetScan;miRDB;miRTarBase;miRWalk	217	118	1	0.5681209278691645
hsa-miR-20a	E2F1	TarBase;TargetScan;miRTarBase	217	324	1	0.7973323748789589
hsa-miR-20a	EGLN3	TargetScan;miRTarBase;miRWalk	217	97	1	0.5544981421681167
hsa-miR-20a	EGR2	TargetScan;miRDB;miRTarBase	217	133	1	0.3654425560833818
hsa-miR-20a	EPAS1	TargetScan;miRTarBase	217	293	1	0.7394119447405875
hsa-miR-20a	ERBB3	TargetScan;miRDB;miRTarBase;miRWalk	217	318	1	0.788386192713863
hsa-miR-20a	ETV1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	62	1	0.4730810251345449
hsa-miR-20a	FBXO31	TargetScan;miRDB;miRTarBase;miRWalk	217	66	1	0.2458586676112703
hsa-miR-20a	GJA1	TargetScan;miRDB;miRTarBase	217	662	1	0.7687552423631264
hsa-miR-20a	HIF1A	TargetScan;miRDB;miRTarBase	217	1044	1	0.8385196881874435
hsa-miR-20a	IRF2	TarBase;miRTarBase	217	86	1	0.4476355825424518
hsa-miR-20a	ITGB8	TargetScan;miRDB;miRTarBase;miRWalk	217	51	1	0.3898722303067918
hsa-miR-20a	KIF26B	TargetScan;miRDB;miRTarBase;miRWalk	217	38	1	0.2931536041634035
hsa-miR-20a	KIT	TarBase;miRTarBase;miRWalk	217	715	1	0.7298605438406225
hsa-miR-20a	LIMK1	TargetScan;miRDB;miRTarBase	217	271	1	0.6486534927871923
hsa-miR-20a	MAP2K3	miRTarBase;miRWalk	217	60	1	0.4509255787119062
hsa-miR-20a	MAP3K12	TarBase;TargetScan;miRTarBase	217	26	1	0.2355099821901608
hsa-miR-20a	MAP3K5	TargetScan;miRTarBase	217	170	1	0.618751675407033
hsa-miR-20a	MCL1	TargetScan;miRDB;miRTarBase	217	375	1	0.7820264074342477
hsa-miR-20a	MEF2D	TarBase;miRTarBase;miRWalk	217	72	1	0.3239795070815972
hsa-miR-20a	MMP2	TargetScan;miRTarBase;miRWalk	217	1021	1	0.8126025946300027
hsa-miR-20a	MYC	miRTarBase;miRWalk	217	821	1	0.8377292736100473
hsa-miR-20a	NFKBIB	miRTarBase;miRWalk	217	16	1	0.1221450205493458
hsa-miR-20a	PHLPP2	TargetScan;miRDB;miRTarBase	217	45	1	0.2536095530971357
hsa-miR-20a	PKD1	TargetScan;miRTarBase	217	217	1	0.723573681354606
hsa-miR-20a	PKNOX1	TargetScan;miRTarBase;miRWalk	217	34	1	0.2930452983555985
hsa-miR-20a	PPARG	TarBase;miRTarBase	217	877	1	0.8724527835886461
hsa-miR-20a	PRKG1	miRTarBase;miRWalk	217	114	1	0.4507645685619574
hsa-miR-20a	PTEN	TarBase;TargetScan;miRTarBase	217	1349	1	0.7955342829265135
hsa-miR-20a	RB1	TarBase;TargetScan;miRDB;miRTarBase	217	339	1	0.7336765764535013
hsa-miR-20a	RB1CC1	TargetScan;miRDB;miRTarBase	217	47	1	0.381230416381972
hsa-miR-20a	RBL1	TarBase;TargetScan;miRTarBase	217	40	1	0.3755095901428609
hsa-miR-20a	RBL2	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	89	1	0.572693760290468
hsa-miR-20a	REST	TargetScan;miRDB;miRTarBase;miRWalk	217	178	1	0.5714223217398552
hsa-miR-20a	RGS5	TarBase;miRDB;miRTarBase	217	52	1	0.2571926399616732
hsa-miR-20a	RUNX1	TargetScan;miRTarBase;miRWalk	217	412	1	0.8005020778674588
hsa-miR-20a	RUNX2	miRTarBase;miRWalk	217	405	1	0.7805030283740924
hsa-miR-20a	RUNX3	TargetScan;miRDB;miRTarBase	217	281	1	0.7702715913878888
hsa-miR-20a	SIRPA	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	217	82	1	0.5666112289007338
hsa-miR-20a	SMAD4	miRDB;miRTarBase;miRWalk	217	575	1	0.7792648939413205
hsa-miR-20a	SMAD7	TargetScan;miRTarBase;miRWalk	217	269	1	0.7555401533682986
hsa-miR-20a	SMO	miRTarBase	217	215	1	0.5162586369874554
hsa-miR-20a	STAT3	TarBase;TargetScan;miRTarBase;miRWalk	217	1193	1	0.8200940564688258
hsa-miR-20a	TCEAL1	miRTarBase	217	25	1	0.1625976306362609
hsa-miR-20a	TGFBR2	TarBase;TargetScan;miRTarBase	217	502	1	0.7584066793757986
hsa-miR-20a	TP53INP1	TarBase;TargetScan;miRTarBase;miRWalk	217	72	1	0.3099717616014264
hsa-miR-20a	TRIM32	TargetScan;miRTarBase;miRWalk	217	113	1	0.466677291621406
hsa-miR-20a	UBE2C	miRTarBase	217	105	1	0.5049974622016004
hsa-miR-20a	VEGFA	TarBase;TargetScan;miRTarBase;miRWalk	217	1899	1	0.7643719028196718
hsa-miR-20a	WEE1	TarBase;TargetScan;miRTarBase;miRWalk	217	116	1	0.4824251743698899
hsa-miR-20a	ZFYVE9	TargetScan;miRDB;miRTarBase;miRWalk	217	59	1	0.4653913539660911
hsa-miR-20b	ARID4B	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	93	62	1	0.5684016461778929
hsa-miR-20b	ATG7	TargetScan;miRDB;miRTarBase;miRWalk	93	179	1	0.5365660717738031
hsa-miR-20b	BAMBI	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	93	60	1	0.4688557244375435
hsa-miR-20b	BRCA1	TarBase;miRTarBase;miRWalk	93	747	1	0.7063924254697727
hsa-miR-20b	CDKN1A	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	93	490	1	0.7481807516069248
hsa-miR-20b	CRIM1	TarBase;TargetScan;miRDB;miRTarBase	93	22	1	0.1835092676130274
hsa-miR-20b	E2F1	TargetScan;miRTarBase;miRWalk	93	324	1	0.799233044270605
hsa-miR-20b	EFNB2	TargetScan;miRTarBase;miRWalk	93	109	1	0.7435218449183295
hsa-miR-20b	EPHB4	TargetScan;miRDB;miRTarBase;miRWalk	93	157	1	0.7297014173792048
hsa-miR-20b	ESR1	TargetScan;miRDB;miRTarBase;miRWalk	93	1101	1	0.6590996017035939
hsa-miR-20b	HIF1A	TargetScan;miRDB;miRTarBase	93	1044	1	0.6901515717588319
hsa-miR-20b	HIPK3	miRTarBase	93	33	1	0.5495447857056924
hsa-miR-20b	MAPK9	TarBase;miRTarBase;miRWalk	93	115	1	0.6153413405860709
hsa-miR-20b	METTL3	miRTarBase	93	79	1	0.4617617816120558
hsa-miR-20b	MYLIP	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	93	79	1	0.703538212099171
hsa-miR-20b	PPARG	miRTarBase;miRWalk	93	877	1	0.7178659176385572
hsa-miR-20b	PTEN	TarBase;TargetScan;miRTarBase;miRWalk	93	1349	1	0.6471844164271716
hsa-miR-20b	RB1	TargetScan;miRDB;miRTarBase	93	339	1	0.6998025032335743
hsa-miR-20b	RB1CC1	TargetScan;miRDB;miRTarBase;miRWalk	93	47	1	0.5396304440204868
hsa-miR-20b	STAT3	TargetScan;miRTarBase;miRWalk	93	1193	1	0.6419423969004455
hsa-miR-20b	SUFU	miRTarBase;miRWalk	93	272	1	0.5315305904477376
hsa-miR-20b	TP53INP1	TargetScan;miRTarBase;miRWalk	93	72	1	0.4129551370936237
hsa-miR-20b	TXNIP	TargetScan;miRDB;miRTarBase;miRWalk	93	208	1	0.8531378027262396
hsa-miR-20b	ULK1	TargetScan;miRTarBase	93	99	1	0.5795066973589399
hsa-miR-20b	VEGFA	TarBase;TargetScan;miRTarBase;miRWalk	93	1899	1	0.5990787268384559
hsa-miR-20b	WNT9B	TargetScan;miRDB;miRTarBase	93	16	1	0.3090917475295152
hsa-miR-21	ACAT1	miRTarBase	523	176	1	0.5578363441110284
hsa-miR-21	AJUBA	miRTarBase;miRWalk	523	23	1	0.1999128218982265
hsa-miR-21	AKT2	miRTarBase	523	264	1	0.7110377334580853
hsa-miR-21	ANKRD46	TargetScan;miRDB;miRTarBase;miRWalk	523	3	1	0.0
hsa-miR-21	ANP32A	miRTarBase;miRWalk	523	47	1	0.2914313397918496
hsa-miR-21	APAF1	TarBase;miRTarBase	523	145	1	0.5467108153147895
hsa-miR-21	ARHGAP24	TargetScan;miRDB;miRTarBase	523	273	1	0.7020373784322939
hsa-miR-21	BASP1	TarBase;miRTarBase	523	34	1	0.1708829875678051
hsa-miR-21	BCL2	TargetScan;miRTarBase;miRWalk	523	1456	1	0.9418573730165104
hsa-miR-21	BCL6	TarBase;miRTarBase	523	309	1	0.5968270320914828
hsa-miR-21	BMPR2	TarBase;TargetScan;miRDB;miRTarBase	523	146	1	0.5842520921617851
hsa-miR-21	BTG2	TargetScan;miRDB;miRTarBase;miRWalk	523	77	1	0.3510919969126347
hsa-miR-21	CARMN	miRTarBase	523	17	1	0.2110483873775255
hsa-miR-21	CASC2	miRTarBase	523	64	1	0.2918001980900854
hsa-miR-21	CBX4	TargetScan;miRDB;miRTarBase	523	33	1	0.1532130791090202
hsa-miR-21	CCL20	TarBase;TargetScan;miRDB;miRTarBase	523	242	1	0.6748016861582311
hsa-miR-21	CCR7	TargetScan;miRTarBase;miRWalk	523	320	1	0.6584190612740963
hsa-miR-21	CDC25A	TargetScan;miRDB;miRTarBase	523	105	1	0.4652097413783205
hsa-miR-21	CDIP1	miRTarBase;miRWalk	523	3	1	0.0539871655945835
hsa-miR-21	CDK2AP1	TarBase;miRDB;miRTarBase	523	48	1	0.319314663186773
hsa-miR-21	CDK6	TargetScan;miRTarBase;miRWalk	523	266	1	0.6044012995791761
hsa-miR-21	CLU	miRTarBase	523	412	1	0.8833652724575706
hsa-miR-21	COL4A1	TargetScan;miRTarBase;miRWalk	523	277	1	0.5490421290364784
hsa-miR-21	DAXX	TarBase;miRTarBase	523	137	1	0.5326504185628016
hsa-miR-21	DDAH1	miRTarBase;miRWalk	523	73	1	0.4809616367486808
hsa-miR-21	DDX23	miRTarBase	523	10	1	0.1898709767723322
hsa-miR-21	DERL1	TarBase;miRTarBase	523	85	1	0.3224345354072215
hsa-miR-21	DNM1L	miRDB;miRTarBase;miRWalk	523	273	1	0.6901250583694102
hsa-miR-21	DOCK4	TarBase;miRTarBase	523	39	1	0.2487824864051622
hsa-miR-21	DOCK5	TarBase;miRTarBase	523	16	1	0.187552517048488
hsa-miR-21	DOCK7	TarBase;miRTarBase;miRWalk	523	51	1	0.2809336601634065
hsa-miR-21	DUSP10	TarBase;miRTarBase	523	36	1	0.3300010075585752
hsa-miR-21	E2F1	miRTarBase	523	324	1	0.7518197851040038
hsa-miR-21	EGFR	TarBase;miRTarBase;miRWalk	523	1394	1	0.9292141654144978
hsa-miR-21	EIF4A2	miRTarBase;miRWalk	523	74	1	0.4330579705724117
hsa-miR-21	ENO4	miRTarBase	523	5	1	0.0
hsa-miR-21	EPHA4	TargetScan;miRTarBase	523	118	1	0.5225741865721841
hsa-miR-21	ERBB2	miRTarBase	523	995	1	0.8565580915105793
hsa-miR-21	FASLG	TarBase;TargetScan;miRTarBase;miRWalk	523	398	1	0.8259289673480378
hsa-miR-21	FBP1	miRDB;miRTarBase	523	125	1	0.4371499747966082
hsa-miR-21	FBXO11	TargetScan;miRTarBase	523	93	1	0.236058592189043
hsa-miR-21	FMOD	miRTarBase;miRWalk	523	54	1	0.3551768706603512
hsa-miR-21	FOXM1	miRTarBase	523	323	1	0.711263345624281
hsa-miR-21	FOXO1	miRTarBase	523	380	1	0.8518006573442862
hsa-miR-21	FOXO3	miRTarBase;miRWalk	523	381	1	0.78606528851738
hsa-miR-21	GAS5	miRTarBase	523	184	1	0.6203653790519836
hsa-miR-21	GDF5	miRTarBase	523	238	1	0.2931101317960509
hsa-miR-21	HNRNPK	TarBase;TargetScan;miRTarBase;miRWalk	523	185	1	0.5103893075802722
hsa-miR-21	HPGD	miRTarBase	523	194	1	0.6083631671902631
hsa-miR-21	ICAM1	TarBase;miRTarBase	523	737	1	0.9377142957639256
hsa-miR-21	IGF1R	miRTarBase;miRWalk	523	556	1	0.8223684430432249
hsa-miR-21	IL12A	TargetScan;miRDB;miRTarBase	523	261	1	0.6851812835391478
hsa-miR-21	IL1B	TarBase;miRTarBase;miRWalk	523	1801	1	0.9227292458636338
hsa-miR-21	INTU	miRTarBase;miRWalk	523	134	1	0.462845055924541
hsa-miR-21	IRAK1	miRTarBase	523	200	1	0.6814974508612167
hsa-miR-21	ISCU	miRTarBase	523	46	1	0.2636104839462717
hsa-miR-21	JAG1	TargetScan;miRDB;miRTarBase	523	420	1	0.7557029646891411
hsa-miR-21	JMY	TarBase;miRTarBase;miRWalk	523	5	1	0.0455027950095883
hsa-miR-21	KIF27	miRTarBase	523	1	1	0.0227349161692807
hsa-miR-21	LIX1L	miRDB;miRTarBase	523	1	1	0.0
hsa-miR-21	LRRFIP1	miRTarBase	523	38	1	0.3077970455062598
hsa-miR-21	MAP2K3	TarBase;TargetScan;miRDB;miRTarBase	523	60	1	0.3863063925809646
hsa-miR-21	MARCKS	miRTarBase	523	102	1	0.4075411039495554
hsa-miR-21	MAT2A	miRTarBase;miRWalk	523	81	1	0.4320682182085334
hsa-miR-21	MAT2B	miRTarBase	523	48	1	0.3904397789926919
hsa-miR-21	MEF2C	TargetScan;miRDB;miRTarBase	523	206	1	0.4071619325488247
hsa-miR-21	MMP9	miRTarBase	523	1337	1	0.9649719046921575
hsa-miR-21	MSH2	TargetScan;miRTarBase	523	490	1	0.7832685056271516
hsa-miR-21	MSH6	miRTarBase	523	296	1	0.5889490432716518
hsa-miR-21	MTAP	TargetScan;miRTarBase;miRWalk	523	167	1	0.5607990221883584
hsa-miR-21	MYD88	miRTarBase	523	480	1	0.7290369384083593
hsa-miR-21	NBR2	miRTarBase	523	18	1	0.1255211697661118
hsa-miR-21	NCAPG	TarBase;miRDB;miRTarBase	523	19	1	0.1300526131592174
hsa-miR-21	NFIA	TargetScan;miRDB;miRTarBase;miRWalk	523	95	1	0.414551158195636
hsa-miR-21	NFIB	TargetScan;miRDB;miRTarBase;miRWalk	523	102	1	0.3485170043427882
hsa-miR-21	NTF3	TargetScan;miRTarBase	523	170	1	0.6483629732866886
hsa-miR-21	PACRG	miRTarBase;miRWalk	523	19	1	0.2289009500122359
hsa-miR-21	PCBP1	TarBase;TargetScan;miRDB;miRTarBase	523	49	1	0.4610830469433158
hsa-miR-21	PDCD4	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	523	198	1	0.6623493884875166
hsa-miR-21	PFKFB2	miRTarBase;miRWalk	523	22	1	0.1954094376502026
hsa-miR-21	PIAS3	TarBase;miRTarBase	523	63	1	0.3351977231225706
hsa-miR-21	PIK3R1	TargetScan;miRTarBase;miRWalk	523	285	1	0.6730536232367034
hsa-miR-21	PLAT	TarBase;miRTarBase;miRWalk	523	393	1	0.6926483079328903
hsa-miR-21	PLOD3	TarBase;miRTarBase	523	59	1	0.2505099184553055
hsa-miR-21	PPARA	miRDB;miRTarBase;miRWalk	523	408	1	0.8391628078166162
hsa-miR-21	PPIF	TarBase;miRTarBase	523	78	1	0.4944416390304511
hsa-miR-21	PTEN	TarBase;miRTarBase;miRWalk	523	1349	1	0.8831401703686795
hsa-miR-21	PTPN14	TargetScan;miRTarBase	523	48	1	0.1989676250778274
hsa-miR-21	RASA1	TargetScan;miRDB;miRTarBase	523	237	1	0.6132730415366872
hsa-miR-21	RASGRP1	TargetScan;miRDB;miRTarBase	523	110	1	0.5050302324580184
hsa-miR-21	RBPMS	miRTarBase;miRWalk	523	24	1	0.1993751332851814
hsa-miR-21	RECK	TarBase;TargetScan;miRTarBase;miRWalk	523	123	1	0.5508079074488853
hsa-miR-21	REST	miRTarBase;miRWalk	523	178	1	0.5570621349468415
hsa-miR-21	RHO	miRTarBase	523	178	1	0.4573683038148826
hsa-miR-21	RHOA	miRTarBase	523	193	1	0.683300591437691
hsa-miR-21	RHOB	TargetScan;miRTarBase	523	41	1	0.2876078345288756
hsa-miR-21	RPS7	miRTarBase	523	52	1	0.3345283049906479
hsa-miR-21	RTN4	TarBase;TargetScan;miRTarBase	523	71	1	0.5302961890640211
hsa-miR-21	SATB1	TargetScan;miRDB;miRTarBase;miRWalk	523	147	1	0.588252849485297
hsa-miR-21	SEMA6A	miRDB;miRTarBase;miRWalk	523	211	1	0.6400879470887055
hsa-miR-21	SERPINB5	TarBase;miRTarBase;miRWalk	523	87	1	0.4581945191788192
hsa-miR-21	SERPINI1	miRTarBase	523	58	1	0.2478087422112013
hsa-miR-21	SETD2	miRTarBase	523	447	1	0.7834913657376952
hsa-miR-21	SIRT2	miRTarBase	523	172	1	0.6145683368140386
hsa-miR-21	SLC16A10	TargetScan;miRTarBase;miRWalk	523	34	1	0.1845418776271599
hsa-miR-21	SMAD7	TargetScan;miRDB;miRTarBase	523	269	1	0.7084670815668379
hsa-miR-21	SMARCA4	miRTarBase	523	347	1	0.6733648008805343
hsa-miR-21	SMN1	miRTarBase;miRWalk	523	317	1	0.5889708080617047
hsa-miR-21	SOX17	miRTarBase	523	113	1	0.4725185373468668
hsa-miR-21	SOX2	TargetScan;miRTarBase;miRWalk	523	503	1	0.730846922423365
hsa-miR-21	SOX5	TargetScan;miRDB;miRTarBase;miRWalk	523	150	1	0.4741089046585851
hsa-miR-21	SOX6	TargetScan;miRTarBase;miRWalk	523	105	1	0.4689084502384167
hsa-miR-21	SOX7	TargetScan;miRTarBase	523	75	1	0.3856499664648465
hsa-miR-21	SP1	miRTarBase;miRWalk	523	209	1	0.7256404544268643
hsa-miR-21	SPRED1	miRTarBase	523	58	1	0.2782543832645762
hsa-miR-21	SPRY1	TargetScan;miRTarBase	523	63	1	0.4001908037068991
hsa-miR-21	SPRY2	TargetScan;miRTarBase	523	111	1	0.5385802938843977
hsa-miR-21	STAT3	TarBase;TargetScan;miRTarBase;miRWalk	523	1193	1	0.9263812878076542
hsa-miR-21	STK36	miRTarBase	523	47	1	0.3349672830753913
hsa-miR-21	STRN	TargetScan;miRTarBase;miRWalk	523	30	1	0.2755038661572245
hsa-miR-21	TCF21	miRTarBase	523	143	1	0.4447280644380867
hsa-miR-21	TGFB2	TargetScan;miRTarBase	523	389	1	0.7446419671813744
hsa-miR-21	TGFBI	TarBase;TargetScan;miRTarBase	523	225	1	0.6366626431027577
hsa-miR-21	TGFBR2	TarBase;TargetScan;miRTarBase;miRWalk	523	502	1	0.7766827264608911
hsa-miR-21	TGFBR3	TarBase;miRTarBase	523	117	1	0.4592732142599306
hsa-miR-21	TGIF1	miRTarBase;miRWalk	523	100	1	0.4177924846967993
hsa-miR-21	TIAM1	TargetScan;miRDB;miRTarBase;miRWalk	523	98	1	0.5948776313832068
hsa-miR-21	TIMP3	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	523	325	1	0.8122375247876515
hsa-miR-21	TLR2	miRTarBase	523	749	1	0.8709833605111664
hsa-miR-21	TM9SF3	miRTarBase;miRWalk	523	6	1	0.1051471740356496
hsa-miR-21	TNFRSF10B	miRTarBase	523	179	1	0.5969814754250169
hsa-miR-21	TOPORS	TarBase;miRDB;miRTarBase	523	54	1	0.3748253553047547
hsa-miR-21	TP53BP2	TarBase;miRTarBase	523	70	1	0.2700436870467773
hsa-miR-21	TP63	TarBase;miRTarBase	523	816	1	0.7748289080357884
hsa-miR-21	TPM1	TarBase;miRTarBase	523	117	1	0.4276074585622423
hsa-miR-21	VEGFA	TarBase;miRTarBase	523	1899	1	0.956203576709338
hsa-miR-21	VHL	TargetScan;miRTarBase;miRWalk	523	372	1	0.679632435155555
hsa-miR-21	WWC2	miRDB;miRTarBase	523	11	1	0.1235867842186045
hsa-miR-21	WWP1	TargetScan;miRDB;miRTarBase	523	40	1	0.2566163472361312
hsa-miR-21	YOD1	TargetScan;miRDB;miRTarBase	523	18	1	0.174125257764491
hsa-miR-210	AIFM3	miRDB;miRTarBase	182	8	1	0.1942307496041261
hsa-miR-210	ALDH5A1	TarBase;miRTarBase;miRWalk	182	83	1	0.1834399032906166
hsa-miR-210	BDNF	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	182	992	1	0.719240982124338
hsa-miR-210	BNIP3	miRTarBase	182	158	1	0.7017827270109225
hsa-miR-210	BRCA2	miRTarBase	182	656	1	0.7332760179826049
hsa-miR-210	BTK	miRTarBase;miRWalk	182	290	1	0.6516385067432657
hsa-miR-210	CASP8AP2	miRTarBase	182	50	1	0.3780028704244355
hsa-miR-210	COL4A2	TarBase;miRTarBase;miRWalk	182	131	1	0.6022967281490056
hsa-miR-210	CPEB2	TarBase;TargetScan;miRTarBase	182	13	1	0.2849083635479759
hsa-miR-210	DDAH1	TarBase;miRTarBase;miRWalk	182	73	1	0.5738518035577018
hsa-miR-210	DIMT1	TargetScan;miRDB;miRTarBase;miRWalk	182	25	1	0.1260163975696263
hsa-miR-210	DLEU2L	miRTarBase	182	1	1	0.0
hsa-miR-210	E2F3	TarBase;TargetScan;miRTarBase;miRWalk	182	98	1	0.499328121148479
hsa-miR-210	EFNA3	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	182	24	1	0.3181675183908852
hsa-miR-210	EGR3	miRDB;miRTarBase;miRWalk	182	78	1	0.527601963535527
hsa-miR-210	EHD2	TarBase;miRTarBase;miRWalk	182	19	1	0.1921242423327566
hsa-miR-210	FGFRL1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	182	115	1	0.4061723264718312
hsa-miR-210	FOXN3	TarBase;miRTarBase;miRWalk	182	40	1	0.2520873329220272
hsa-miR-210	GATA1	miRTarBase	182	264	1	0.4787615232659902
hsa-miR-210	GPD1L	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	182	35	1	0.2168588298020114
hsa-miR-210	HIF1A	miRTarBase	182	1044	1	0.8031428005649462
hsa-miR-210	HIF3A	TargetScan;miRTarBase;miRWalk	182	31	1	0.2487196893063747
hsa-miR-210	HOXA1	TarBase;miRTarBase	182	95	1	0.3513857538542243
hsa-miR-210	HOXA9	TarBase;miRTarBase	182	147	1	0.4557177625174406
hsa-miR-210	HSD17B1	miRTarBase;miRWalk	182	69	1	0.5026160605281106
hsa-miR-210	IGFBP3	TarBase;miRTarBase	182	350	1	0.7622746488912545
hsa-miR-210	INPP5A	TarBase;miRTarBase;miRWalk	182	22	1	0.327752712260302
hsa-miR-210	ISCU	TargetScan;miRDB;miRTarBase;miRWalk	182	46	1	0.2487582947284074
hsa-miR-210	KCMF1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	182	13	1	0.2240127060574943
hsa-miR-210	KRAS	miRTarBase;miRWalk	182	1213	1	0.6685101324130104
hsa-miR-210	LDHA	miRTarBase	182	185	1	0.5743391138158458
hsa-miR-210	LDHB	TarBase;miRTarBase	182	74	1	0.4766845874205846
hsa-miR-210	MCM3	TarBase;miRTarBase	182	41	1	0.3308724442386181
hsa-miR-210	MIR210HG	miRTarBase	182	18	1	0.1898989995417735
hsa-miR-210	MNT	miRTarBase;miRWalk	182	39	1	0.2838726885842539
hsa-miR-210	NCAM1	TarBase;miRTarBase;miRWalk	182	445	1	0.6528826007403156
